,nfe,improvements
0,100,11
1,200,17
2,300,28
3,400,42
4,500,53
5,600,70
6,700,90
7,800,100
8,900,110
9,1000,122
10,1100,135
11,1200,143
12,1300,158
13,1400,170
14,1500,180
15,1600,184
16,1700,189
17,1800,199
18,1900,204
19,2000,211
20,2100,216
21,2200,223
22,2300,229
23,2400,232
24,2500,234
25,2600,238
26,2700,243
27,2800,245
28,2900,248
29,3000,250
30,3100,254
31,3200,256
32,3300,258
33,3400,262
34,3500,268
35,3600,270
36,3700,276
37,3800,280
38,3900,283
39,4000,284
40,4100,286
41,4200,289
42,4300,295
43,4400,300
44,4500,308
45,4600,310
46,4700,312
47,4800,315
48,4900,318
49,5000,321
50,5100,324
51,5200,328
52,5300,333
53,5400,336
54,5500,338
55,5600,344
56,5700,348
57,5800,349
58,5900,351
59,6000,356
60,6100,361
61,6200,363
62,6300,367
63,6400,367
64,6500,367
65,6600,369
66,6700,370
67,6800,373
68,6900,376
69,7000,378
70,7100,380
71,7200,382
72,7300,385
73,7400,387
74,7500,391
75,7600,393
76,7700,393
77,7800,397
78,7900,399
79,8000,401
80,8100,403
81,8200,403
82,8300,404
83,8400,404
84,8500,408
85,8600,411
86,8700,413
87,8800,418
88,8900,421
89,9000,423
90,9100,429
91,9200,433
92,9300,436
93,9400,437
94,9500,440
95,9600,441
96,9700,443
97,9800,443
98,9900,444
99,10216,446
100,10504,453
101,10792,460
102,11080,463
103,11368,467
104,11656,477
105,11944,485
106,12232,500
107,12520,515
108,12808,520
109,13096,528
110,13384,534
111,13672,544
112,13960,554
113,14248,563
114,14536,569
115,14824,575
116,15112,581
117,15400,588
118,15688,591
119,15976,596
120,16264,602
121,16552,613
122,16840,626
123,17128,631
124,17416,637
125,17704,644
126,17992,652
127,18280,657
128,18568,660
129,18856,663
130,19144,669
131,19432,673
132,19720,682
133,20008,691
134,20296,694
135,20584,698
136,20872,702
137,21160,705
138,21448,709
139,21736,711
140,22024,714
141,22312,718
142,22600,721
143,22888,725
144,23176,725
145,23464,730
146,23752,734
147,24040,737
148,24328,741
149,24616,745
150,24904,750
151,25192,754
152,25480,756
153,25768,760
154,26056,765
155,26344,769
156,26632,773
157,26920,777
158,27208,777
159,27496,784
160,27784,787
161,28072,789
162,28360,793
163,28648,795
164,28936,795
165,29224,801
166,29512,802
167,29800,810
168,30088,815
169,30376,815
170,30664,819
171,30952,821
172,31240,825
173,31528,830
174,31816,835
175,32104,836
176,32392,840
177,32680,846
178,32968,849
179,33256,851
180,33544,853
181,33832,853
182,34120,854
183,34408,856
184,34696,860
185,34984,862
186,35272,867
187,35560,869
188,35848,873
189,36136,877
190,36424,879
191,36712,884
192,37000,885
193,37288,887
194,37576,888
195,37864,890
196,38152,896
197,38440,899
198,38728,901
199,39418,903
200,39954,912
201,40490,921
202,41026,931
203,41562,948
204,42098,960
205,42634,973
206,43170,987
207,43706,998
208,44242,1006
209,44778,1017
210,45314,1028
211,45850,1036
212,46386,1042
213,46922,1048
214,47458,1053
215,47994,1059
216,48530,1065
217,49066,1070
218,49602,1074
219,50138,1080
220,50674,1087
221,51210,1092
222,51746,1100
223,52282,1105
224,52818,1110
225,53354,1115
226,53890,1120
227,54426,1128
228,54962,1133
229,55498,1140
230,56034,1145
231,56570,1151
232,57106,1157
233,57642,1166
234,58178,1172
235,58714,1177
236,59250,1183
237,59786,1186
238,60322,1188
239,60858,1192
240,61394,1198
241,61930,1200
242,62466,1213
243,63002,1217
244,63538,1224
245,64074,1229
246,64610,1234
247,65146,1235
248,65682,1239
249,66218,1242
250,66754,1244
251,67290,1246
252,67826,1250
253,68362,1252
254,68898,1255
255,69434,1260
256,69970,1263
257,70506,1266
258,71042,1271
259,71578,1276
260,72114,1284
261,72650,1291
262,73186,1298
263,73722,1302
264,74258,1309
265,74794,1316
266,75330,1320
267,75866,1322
268,76402,1328
269,76938,1333
270,77474,1338
271,78010,1340
272,78546,1348
273,79082,1356
274,79618,1360
275,80154,1362
276,80690,1364
277,81226,1368
278,81762,1372
279,82298,1373
280,82834,1377
281,83370,1382
282,83906,1386
283,84442,1391
284,84978,1395
285,85514,1400
286,86050,1402
287,86586,1404
288,87122,1406
289,87658,1407
290,88194,1413
291,88730,1418
292,89266,1423
293,89802,1426
294,90338,1427
295,90874,1430
296,91410,1433
297,91946,1435
298,92482,1437
299,93018,1438
300,93554,1447
301,94090,1451
302,94626,1453
303,95162,1456
304,95698,1459
305,96234,1461
306,96770,1465
307,97306,1471
308,97842,1472
309,98378,1476
310,98914,1479
311,99450,1482
312,99986,1486
313,100522,1488
