,nfe,improvements
0,100,18
1,200,29
2,300,45
3,400,61
4,500,75
5,600,92
6,700,109
7,800,129
8,900,141
9,1000,156
10,1100,177
11,1200,198
12,1300,211
13,1400,225
14,1500,236
15,1600,239
16,1700,249
17,1800,258
18,1900,264
19,2000,273
20,2100,279
21,2200,295
22,2300,305
23,2400,310
24,2500,319
25,2600,324
26,2700,331
27,2800,335
28,2900,341
29,3000,346
30,3100,350
31,3200,353
32,3300,357
33,3400,362
34,3500,364
35,3600,366
36,3700,367
37,3800,372
38,3900,378
39,4000,382
40,4100,386
41,4200,390
42,4300,394
43,4400,396
44,4500,402
45,4600,405
46,4700,408
47,4800,410
48,4900,413
49,5000,418
50,5100,420
51,5200,424
52,5300,428
53,5400,436
54,5500,445
55,5600,450
56,5700,452
57,5800,453
58,5900,455
59,6000,460
60,6100,465
61,6200,470
62,6300,475
63,6400,479
64,6500,486
65,6600,491
66,6700,493
67,6800,497
68,6900,498
69,7000,501
70,7100,503
71,7200,509
72,7300,514
73,7400,519
74,7500,522
75,7600,526
76,7700,528
77,7800,531
78,7900,533
79,8000,537
80,8100,538
81,8200,546
82,8300,547
83,8400,550
84,8500,553
85,8600,559
86,8700,561
87,8800,562
88,8900,564
89,9000,568
90,9100,569
91,9200,575
92,9300,581
93,9400,587
94,9500,591
95,9600,595
96,9700,598
97,9800,600
98,9900,604
99,10501,612
100,11169,631
101,11837,647
102,12505,670
103,13173,697
104,13841,728
105,14509,763
106,15177,789
107,15845,821
108,16513,842
109,17181,869
110,17849,899
111,18517,926
112,19185,955
113,19853,980
114,20521,1018
115,21189,1046
116,21857,1066
117,22525,1092
118,23193,1111
119,23861,1135
120,24529,1154
121,25197,1173
122,25865,1194
123,26533,1209
124,27201,1234
125,27869,1255
126,28537,1274
127,29205,1291
128,29873,1310
129,30541,1326
130,31209,1356
131,31877,1365
132,32545,1386
133,33213,1405
134,33881,1424
135,34549,1441
136,35217,1450
137,35885,1465
138,36553,1486
139,37221,1490
140,37889,1502
141,38557,1521
142,39225,1540
143,39893,1562
144,40561,1578
145,41229,1590
146,41897,1608
147,42565,1619
148,43233,1635
149,43901,1646
150,44569,1655
151,45237,1667
152,45905,1673
153,46573,1688
154,47241,1700
155,47909,1718
156,48577,1730
157,49245,1741
158,49913,1754
159,50581,1769
160,51249,1777
161,51917,1787
162,52585,1801
163,53253,1810
164,53921,1823
165,54589,1830
166,55257,1850
167,55925,1861
168,56593,1873
169,57261,1883
170,57929,1895
171,58597,1909
172,59265,1926
173,59933,1939
174,60601,1959
175,61269,1970
176,61937,1985
177,62605,1994
178,63273,2007
179,63941,2026
180,64609,2035
181,65277,2054
182,65945,2067
183,66613,2075
184,67281,2090
185,67949,2103
186,68617,2118
187,69285,2133
188,69953,2149
189,70621,2163
190,71289,2178
191,71957,2194
192,72625,2206
193,73293,2225
194,73961,2231
195,74629,2239
196,75297,2257
197,75965,2269
198,76633,2281
199,78801,2300
200,80801,2317
201,82801,2351
202,84801,2403
203,86801,2454
204,88801,2502
205,90801,2568
206,92801,2622
207,94801,2677
208,96801,2729
209,98801,2786
210,100801,2831
